,Source,Tweet,Date,Compound Analysis,Positive,Negative,Neutral,Tweets Ago
254,@CNN,"The US Capitol Police announced  that they had arrested a suspect for allegedly ""doxing"" -- a form of publishing pr… https://t.co/ekl1osgAQm",Thu Oct 04 02:09:54 +0000 2018,-0.6486,0.0,0.238,0.762,55
255,@CNN,"RT @CuomoPrimeTime: ""That is an abominable thing to say."" As it pertains to the treatment of Christine Blasey Ford in particular - and the…",Thu Oct 04 02:06:53 +0000 2018,0.0,0.0,0.0,1.0,56
256,@CNN,"As the FBI wraps up its renewed background check into Supreme Court nominee Brett Kavanaugh, the remaining undecide… https://t.co/g4DFcfbXYI",Thu Oct 04 02:06:36 +0000 2018,0.5574,0.167,0.0,0.833,57
257,@CNN,"RT @CuomoPrimeTime: ""It was really terrible ... it's painful to have these difficult experiences shared and processed publicly."" - Sandra M…",Thu Oct 04 02:05:17 +0000 2018,-0.7501,0.088,0.323,0.588,58
258,@CNN,"RT @OutFrontCNN: Trump accuser Samantha Holvey says it was ""absolutely disgusting"" for President Trump to mock Christine Blasey Ford.

""I c…",Thu Oct 04 02:05:07 +0000 2018,-0.7574,0.0,0.255,0.745,59
259,@CNN,"""As Brett's roommate, I'm in a singular position...to say, 'Listen, I saw him do this stuff that he said, under oat… https://t.co/u3tHxYnNSY",Thu Oct 04 02:04:48 +0000 2018,0.0,0.0,0.0,1.0,60
260,@CNN,"""I was shocked. ... Those words were commonly used, and they were references to sexual activities."" -Jamie Roche, B… https://t.co/7mnb3P5nLV",Thu Oct 04 02:01:20 +0000 2018,-0.3182,0.0,0.108,0.892,61
261,@CNN,"Brett Kavanaugh's Yale roommate: ""When Brett started saying things about his drinking and his use of certain words,… https://t.co/NTUW9CTIiO",Thu Oct 04 01:59:34 +0000 2018,0.2732,0.104,0.0,0.896,62
262,@CNN,"""My recollection of my experience with him was that he was drunk frequently...I would say with some confidence it w… https://t.co/fjpalDbM9p",Thu Oct 04 01:56:45 +0000 2018,0.2263,0.134,0.097,0.769,63
263,@CNN,Kate Hudson gives birth to a baby girl https://t.co/KiCktXPfzd https://t.co/uUCTzE6ngh,Thu Oct 04 01:56:05 +0000 2018,0.0,0.0,0.0,1.0,64
264,@CNN,"RT @AC360: Brett Kavanaugh's Yale roommate, Jamie Roche, tells @andersoncooper he has not been contacted by the FBI. 

Cooper: ""So just for…",Thu Oct 04 01:54:32 +0000 2018,0.0,0.0,0.0,1.0,65
265,@CNN,Supreme Court nominee Brett Kavanaugh's Yale classmates say they've struggled to connect with the FBI… https://t.co/Bb0sHBtnTM,Thu Oct 04 01:51:39 +0000 2018,0.296,0.18,0.12,0.7,66
266,@CNN,"Astronomers say they may have made the first discovery of an exomoon, a moon outside our solar system… https://t.co/H64o8jrFHw",Thu Oct 04 01:46:06 +0000 2018,0.0,0.0,0.0,1.0,67
267,@CNN,A federal judge in California granted a preliminary injunction temporarily blocking the government from terminating… https://t.co/DO33iCkQDP,Thu Oct 04 01:36:57 +0000 2018,-0.1531,0.12,0.157,0.723,68
268,@CNN,Brooklyn College students are calling for administrators to fire a professor who seemed to dismiss sexual assault b… https://t.co/ue8hOUHR7U,Thu Oct 04 01:36:04 +0000 2018,-0.7351,0.0,0.279,0.721,69
269,@CNN,"NYC to Boston in 36 minutes? Transcend Air has plans for a jet-fast plane that takes off and lands vertically, allo… https://t.co/DfTTt3i3FL",Thu Oct 04 01:31:00 +0000 2018,0.0,0.0,0.0,1.0,70
270,@CNN,Senate Judiciary Committee Democrats suggest that there was evidence of inappropriate behavior in Brett Kavanaugh's… https://t.co/9kiMVwmM7B,Thu Oct 04 01:31:00 +0000 2018,0.0,0.0,0.0,1.0,71
271,@CNN,A financial disclosure from Donald Trump's sister led to The New York Times report on his taxes… https://t.co/Kpa245ZE6C,Thu Oct 04 01:29:59 +0000 2018,0.0,0.0,0.0,1.0,72
272,@CNN,Donald Trump's taxes are back (again) (again) | Analysis by @CillizzaCNN https://t.co/3MEqIuK42L https://t.co/weNB7cXt05,Thu Oct 04 01:27:29 +0000 2018,0.0,0.0,0.0,1.0,73
273,@CNN,Inside the Judiciary GOP's strategy to undermine Kavanaugh's accusers | Analysis by CNN's Z. Byron Wolf… https://t.co/WwA4sbbhRy,Thu Oct 04 01:26:02 +0000 2018,-0.296,0.0,0.128,0.872,74
274,@CNN,"My husband, Rand Paul, and our family have suffered intimidation and threats | By Kelley Paul via @CNNOpinion… https://t.co/61Qu4X1wrD",Thu Oct 04 01:22:56 +0000 2018,-0.8316,0.0,0.37,0.63,75
275,@CNN,High blood pressure. Anxiety. Depression. Insomnia. These are just a few of the possible long-term health consequen… https://t.co/xPg61uarH5,Thu Oct 04 01:16:03 +0000 2018,-0.765,0.0,0.352,0.648,76
276,@CNN,"Fashion has a water consumption problem. But bacterial dye -- yes, bacterial -- could help change that:… https://t.co/LOW2ZEwOnl",Thu Oct 04 01:01:01 +0000 2018,0.7391,0.309,0.081,0.61,77
277,@CNN,More than 250 people around the world have died taking selfies since 2011 https://t.co/dlzAzEzYTy,Thu Oct 04 00:46:00 +0000 2018,-0.5574,0.0,0.217,0.783,78
278,@CNN,"CORRECTION: The story has been corrected to clarify that Sen. Orrin Hatch said he was ""happy"" to look into allegati… https://t.co/lm2dTlKJYb",Thu Oct 04 00:42:12 +0000 2018,0.0,0.0,0.0,1.0,79
279,@CNN,"James Roche, one of Supreme Court nominee Brett Kavanaugh's freshman year roommates at Yale, said Kavanaugh lied un… https://t.co/tOeQeGd8Cs",Thu Oct 04 00:34:55 +0000 2018,0.25,0.155,0.112,0.733,80
280,@CNN,"Take a rare tour underneath and inside San Francisco's Golden Gate Bridge where about 200 iron workers, engineers,… https://t.co/AVsqL7a0Bg",Thu Oct 04 00:31:00 +0000 2018,0.0,0.0,0.0,1.0,81
281,@CNN,"RT @AC360: Brett Kavanaugh's Yale roommate tells @andersoncooper that when he heard his Senate testimony he ""knew he was lying.""

""When Bre…",Thu Oct 04 00:30:09 +0000 2018,0.0,0.0,0.0,1.0,82
282,@CNN,"RT @AC360: ""My recollection of my experience with him was that he was drunk frequently...I would say with some confidence it was at least o…",Thu Oct 04 00:29:58 +0000 2018,0.2263,0.115,0.084,0.801,83
283,@CNN,"The White House expects to have the FBI report on Kavanaugh ""soon,"" officials say.

Senators will be able to start… https://t.co/vEHF7RFzBH",Thu Oct 04 00:24:57 +0000 2018,0.0,0.0,0.0,1.0,84
284,@CNN,"A women's advocacy organization in Australia has been offering paid days off for painful periods, called ""period le… https://t.co/wo2wuua9M3",Thu Oct 04 00:18:08 +0000 2018,-0.4404,0.0,0.146,0.854,85
285,@CNN,"RT @OutFrontCNN: “I am concerned as of now that we are not going to get to see all the facts.”
  
Democratic Senator @RonWyden weighs in th…",Thu Oct 04 00:16:32 +0000 2018,0.0,0.0,0.0,1.0,86
286,@CNN,"Eating processed meats like bacon, sausages and ham could increase the risk of breast cancer, a study shows.

Regul… https://t.co/VHo4ZHf7Hn",Thu Oct 04 00:16:05 +0000 2018,-0.4019,0.183,0.247,0.57,87
287,@CNN,The US Navy's Pacific Fleet has drawn up a classified proposal to carry out a global show of force as a warning to… https://t.co/01bER3xHOK,Thu Oct 04 00:13:52 +0000 2018,-0.34,0.0,0.107,0.893,88
288,@CNN,Are standing desks really good for you? Proponents claim that eliminating sitting from your work life can make you… https://t.co/AmKQxDx0Z8,Thu Oct 04 00:01:00 +0000 2018,0.4927,0.144,0.0,0.856,89
289,@CNN,"RT @AC360: Brett Kavanaugh’s Yale roommate breaks his silence, sharing new details from their college days: The exclusive interview with @a…",Wed Oct 03 23:59:46 +0000 2018,0.5106,0.185,0.0,0.815,90
290,@CNN,"Busting a move to ""Dancing Queen"" onstage during her speech may have saved British Prime Minister Theresa May's pol… https://t.co/s1gxi51aK2",Wed Oct 03 23:46:47 +0000 2018,0.4215,0.135,0.0,0.865,91
291,@CNN,RT @OutFrontCNN: Democratic Senator @RonWyden tells anchor @KateBolduan that President Trump’s speech last night was “unpresidential” becau…,Wed Oct 03 23:46:35 +0000 2018,0.0,0.0,0.0,1.0,92
292,@CNN,An off-duty border patrol agent planned to shoot a rifle at a target containing a highly explosive substance reveal… https://t.co/F6pjvoeNrw,Wed Oct 03 23:46:02 +0000 2018,-0.34,0.0,0.13,0.87,93
293,@CNN,Richard Ojeda is not a typical Democratic congressional candidate. He voted for Trump. But now he's running as his… https://t.co/3kmvEd1MXt,Wed Oct 03 23:44:05 +0000 2018,0.0,0.0,0.0,1.0,94
294,@CNN,"""Brett Kavanaugh's chances of being confirmed are lower today than they were yesterday as a result of President Tru… https://t.co/SURzMFx0d1",Wed Oct 03 23:41:25 +0000 2018,-0.1027,0.086,0.105,0.81,95
295,@CNN,Why Sen. Bob Menendez is still favored to win in New Jersey | Analysis by CNN's Harry Enten https://t.co/WjE7psGmuj https://t.co/wz7uSIz7yD,Wed Oct 03 23:39:26 +0000 2018,0.765,0.28,0.0,0.72,96
296,@CNN,RT @OutFrontCNN: “Shame on them.” Former FBI Sr. Intelligence Adviser Philip Mudd says no one ought to be discussing what was found in past…,Wed Oct 03 23:36:23 +0000 2018,0.2263,0.114,0.081,0.806,97
297,@CNN,"Toys ""R"" Us may be coming back.

The company closed all of its US stores in June as part of a bankruptcy liquidatio… https://t.co/3s3OAan8Lj",Wed Oct 03 23:31:05 +0000 2018,0.0,0.0,0.0,1.0,98
298,@CNN,"What do spilled ice cream, stranded pirates and cartoon airstrikes have in common? They are all part of a new anima… https://t.co/ohJ5VHbrnL",Wed Oct 03 23:26:03 +0000 2018,0.0,0.0,0.0,1.0,99
299,@CNN,"What exactly is Jeff Flake looking for? | By Page Pate, CNN legal analyst, via @CNNOpinion https://t.co/47hSHc5muV https://t.co/PmnYqVIQ4U",Wed Oct 03 23:16:06 +0000 2018,0.128,0.086,0.0,0.914,100
300,@FoxNews,President @realDonaldTrump is looking to drive people to the polls in November. @BretBaier takes a look at how… https://t.co/lNMkOI3T48,Thu Oct 04 06:59:00 +0000 2018,0.0,0.0,0.0,1.0,1
301,@FoxNews,@marcthiessen: Kavanaugh's fate — Prosecutor Rachel Mitchell may be the pivotal person in the whole fight (via… https://t.co/OeJILiudRe,Thu Oct 04 06:52:00 +0000 2018,-0.3818,0.0,0.14,0.86,2
302,@FoxNews,Amazon's minimum wage hike comes with a catch for some workers (via @FoxBusiness) https://t.co/ZcWZj1W0ir,Thu Oct 04 06:45:00 +0000 2018,0.0,0.0,0.0,1.0,3
303,@FoxNews,"Critics say President @realDonaldTrump mocked Kavanaugh accuser's testimony, @WhiteHouse says he was just stating t… https://t.co/LOe701WGCt",Thu Oct 04 06:38:00 +0000 2018,-0.5423,0.0,0.243,0.757,4
304,@FoxNews,California efforts vs. President @realDonaldTrump costing state taxpayers millions: report https://t.co/4vcuwrs9ep,Thu Oct 04 06:31:00 +0000 2018,0.0,0.0,0.0,1.0,5
305,@FoxNews,".@AlanDersh on Kavanaugh hearing: ""The framers of our Constitution never intended the confirmation process to look… https://t.co/rvmsd9CLY1",Thu Oct 04 06:24:00 +0000 2018,0.0,0.0,0.0,1.0,6
306,@FoxNews,ICE union wants Portland mayor to face criminal probe over actions during Occupy ICE protests https://t.co/4P3EgTAqcD,Thu Oct 04 06:17:00 +0000 2018,-0.6486,0.0,0.275,0.725,7
307,@FoxNews,.@SecPompeo: “I’m announcing that the United States is terminating the 1955 Treaty of Amity with Iran. This is a de… https://t.co/ThIdv7pvYE,Thu Oct 04 06:10:00 +0000 2018,0.4215,0.128,0.0,0.872,8
308,@FoxNews,Top FBI lawyer Baker offers 'explosive' testimony on 'abnormal' handling of Russia probe into Trump campaign: lawma… https://t.co/1mLTsNBHWs,Thu Oct 04 06:03:00 +0000 2018,0.2023,0.096,0.0,0.904,9
309,@FoxNews,".@PressSec: “Everybody deserves to be heard, but that includes Judge Kavanaugh.” https://t.co/Hiel8VKs1H",Thu Oct 04 05:56:01 +0000 2018,0.0,0.0,0.0,1.0,10
310,@FoxNews,.@senatemajldr late Wednesday night revealed that the Senate would receive the @FBI's supplemental background inves… https://t.co/2eM5GktInt,Thu Oct 04 05:49:00 +0000 2018,0.0,0.0,0.0,1.0,11
311,@FoxNews,".@BenShapiro: ""No good person is going to want to go into politics knowing that they could just be destroyed at a m… https://t.co/wE9nbnxxwA",Thu Oct 04 05:42:00 +0000 2018,-0.296,0.152,0.196,0.652,12
312,@FoxNews,Americans are struggling to save for future medical costs (via @FoxBusiness) https://t.co/TqiUuBDkr8,Thu Oct 04 05:35:00 +0000 2018,0.1027,0.2,0.175,0.625,13
313,@FoxNews,.@cvpayne discusses @federalreserve Chair Jerome Powell’s comments that the U.S. economy appears to be in a 'remark… https://t.co/26mG1xKYLl,Thu Oct 04 05:28:00 +0000 2018,0.0,0.0,0.0,1.0,14
314,@FoxNews,North Korean hackers accused of stealing millions from global banks https://t.co/nNSWVp44nw,Thu Oct 04 05:21:00 +0000 2018,-0.7096,0.0,0.396,0.604,15
315,@FoxNews,“Profoundly disappointed” — Ford legal team reacts to @senatemajldr McConnell setting vote @foxnewsnight… https://t.co/OznekwivPJ,Thu Oct 04 05:14:00 +0000 2018,0.128,0.111,0.0,0.889,16
316,@FoxNews,White House finds no corroboration of sexual misconduct allegations against Kavanaugh in FBI report: WSJ https://t.co/61NrCWmzW8,Thu Oct 04 05:03:00 +0000 2018,-0.296,0.0,0.128,0.872,17
317,@FoxNews,.@GOPChairwoman Ronna McDaniel: “[Republicans] are going on offense and defense and we want to make sure we’re prot… https://t.co/5tM0YpuJUx,Thu Oct 04 05:00:00 +0000 2018,0.2732,0.231,0.09,0.679,18
318,@FoxNews,Ford's lawyers slam FBI investigation after McConnell signals Kavanaugh vote later this week https://t.co/03EbQDtbB0,Thu Oct 04 04:52:00 +0000 2018,-0.3818,0.0,0.167,0.833,19
319,@FoxNews,President @realDonaldTrump uses different approaches for North Korea and Iran. @foxnewsnight https://t.co/k7ArjNx3GB,Thu Oct 04 04:45:00 +0000 2018,0.0,0.0,0.0,1.0,20
320,@FoxNews,President @realDonaldTrump is looking to drive people to the polls in November. @BretBaier takes a look at how… https://t.co/lNMkOI3T48,Thu Oct 04 06:59:00 +0000 2018,0.0,0.0,0.0,1.0,21
321,@FoxNews,@marcthiessen: Kavanaugh's fate — Prosecutor Rachel Mitchell may be the pivotal person in the whole fight (via… https://t.co/OeJILiudRe,Thu Oct 04 06:52:00 +0000 2018,-0.3818,0.0,0.14,0.86,22
322,@FoxNews,Amazon's minimum wage hike comes with a catch for some workers (via @FoxBusiness) https://t.co/ZcWZj1W0ir,Thu Oct 04 06:45:00 +0000 2018,0.0,0.0,0.0,1.0,23
323,@FoxNews,"Critics say President @realDonaldTrump mocked Kavanaugh accuser's testimony, @WhiteHouse says he was just stating t… https://t.co/LOe701WGCt",Thu Oct 04 06:38:00 +0000 2018,-0.5423,0.0,0.243,0.757,24
324,@FoxNews,California efforts vs. President @realDonaldTrump costing state taxpayers millions: report https://t.co/4vcuwrs9ep,Thu Oct 04 06:31:00 +0000 2018,0.0,0.0,0.0,1.0,25
325,@FoxNews,".@AlanDersh on Kavanaugh hearing: ""The framers of our Constitution never intended the confirmation process to look… https://t.co/rvmsd9CLY1",Thu Oct 04 06:24:00 +0000 2018,0.0,0.0,0.0,1.0,26
326,@FoxNews,ICE union wants Portland mayor to face criminal probe over actions during Occupy ICE protests https://t.co/4P3EgTAqcD,Thu Oct 04 06:17:00 +0000 2018,-0.6486,0.0,0.275,0.725,27
327,@FoxNews,.@SecPompeo: “I’m announcing that the United States is terminating the 1955 Treaty of Amity with Iran. This is a de… https://t.co/ThIdv7pvYE,Thu Oct 04 06:10:00 +0000 2018,0.4215,0.128,0.0,0.872,28
328,@FoxNews,Top FBI lawyer Baker offers 'explosive' testimony on 'abnormal' handling of Russia probe into Trump campaign: lawma… https://t.co/1mLTsNBHWs,Thu Oct 04 06:03:00 +0000 2018,0.2023,0.096,0.0,0.904,29
329,@FoxNews,".@PressSec: “Everybody deserves to be heard, but that includes Judge Kavanaugh.” https://t.co/Hiel8VKs1H",Thu Oct 04 05:56:01 +0000 2018,0.0,0.0,0.0,1.0,30
330,@FoxNews,.@senatemajldr late Wednesday night revealed that the Senate would receive the @FBI's supplemental background inves… https://t.co/2eM5GktInt,Thu Oct 04 05:49:00 +0000 2018,0.0,0.0,0.0,1.0,31
331,@FoxNews,".@BenShapiro: ""No good person is going to want to go into politics knowing that they could just be destroyed at a m… https://t.co/wE9nbnxxwA",Thu Oct 04 05:42:00 +0000 2018,-0.296,0.152,0.196,0.652,32
332,@FoxNews,Americans are struggling to save for future medical costs (via @FoxBusiness) https://t.co/TqiUuBDkr8,Thu Oct 04 05:35:00 +0000 2018,0.1027,0.2,0.175,0.625,33
333,@FoxNews,.@cvpayne discusses @federalreserve Chair Jerome Powell’s comments that the U.S. economy appears to be in a 'remark… https://t.co/26mG1xKYLl,Thu Oct 04 05:28:00 +0000 2018,0.0,0.0,0.0,1.0,34
334,@FoxNews,North Korean hackers accused of stealing millions from global banks https://t.co/nNSWVp44nw,Thu Oct 04 05:21:00 +0000 2018,-0.7096,0.0,0.396,0.604,35
335,@FoxNews,“Profoundly disappointed” — Ford legal team reacts to @senatemajldr McConnell setting vote @foxnewsnight… https://t.co/OznekwivPJ,Thu Oct 04 05:14:00 +0000 2018,0.128,0.111,0.0,0.889,36
336,@FoxNews,White House finds no corroboration of sexual misconduct allegations against Kavanaugh in FBI report: WSJ https://t.co/61NrCWmzW8,Thu Oct 04 05:03:00 +0000 2018,-0.296,0.0,0.128,0.872,37
337,@FoxNews,.@GOPChairwoman Ronna McDaniel: “[Republicans] are going on offense and defense and we want to make sure we’re prot… https://t.co/5tM0YpuJUx,Thu Oct 04 05:00:00 +0000 2018,0.2732,0.231,0.09,0.679,38
338,@FoxNews,Ford's lawyers slam FBI investigation after McConnell signals Kavanaugh vote later this week https://t.co/03EbQDtbB0,Thu Oct 04 04:52:00 +0000 2018,-0.3818,0.0,0.167,0.833,39
339,@FoxNews,President @realDonaldTrump uses different approaches for North Korea and Iran. @foxnewsnight https://t.co/k7ArjNx3GB,Thu Oct 04 04:45:00 +0000 2018,0.0,0.0,0.0,1.0,40
340,@FoxNews,"Judge cites evidence that Trump ‘harbors an animus against non-white, non-European aliens’ in ruling https://t.co/7kT098ISvF",Thu Oct 04 04:37:00 +0000 2018,0.0,0.0,0.0,1.0,41
341,@FoxNews,".@PressSec: “They’re not opposed to Judge Kavanaugh’s judicial views, they’re literally trying to undercut the voic… https://t.co/7LbNSylEzP",Thu Oct 04 04:30:00 +0000 2018,0.0,0.0,0.0,1.0,42
342,@FoxNews,"Couple could face death penalty in alleged torture, slaying of 10-year-old boy https://t.co/xsMPqc3wYq",Thu Oct 04 04:22:00 +0000 2018,-0.8957,0.0,0.519,0.481,43
343,@FoxNews,.@KellyannePolls: “We have to make sure that we’re not blaming an entire gender for what individual men have done a… https://t.co/7GvNa5PAd5,Thu Oct 04 04:15:00 +0000 2018,0.6031,0.206,0.0,0.794,44
344,@FoxNews,".@IngrahamAngle : ""The attacks against Kavanaugh and the ongoing smear campaign have awakened the Republican base."" https://t.co/fUww5UONjI",Thu Oct 04 04:07:00 +0000 2018,-0.6597,0.0,0.278,0.722,45
345,@FoxNews,".@PressSec: “The testimony by Dr. Ford was compelling, but you can’t make this decision based on emotion, it has to… https://t.co/gYg7xjZxoo",Thu Oct 04 04:01:00 +0000 2018,0.1154,0.068,0.0,0.932,46
346,@FoxNews,".@LeslieMarshall on Dr. Ford’s unreleased evidence: “Quite frankly, I think they want it out there that the FBI has… https://t.co/sRIU0u625D",Thu Oct 04 03:55:00 +0000 2018,0.0772,0.067,0.0,0.933,47
347,@FoxNews,".@LindseyGrahamSC on Kavanaugh’s confirmation chance: “I’ve never felt more confident, because I’ve been told a sum… https://t.co/ifbc12mezi",Thu Oct 04 03:50:00 +0000 2018,-0.2131,0.106,0.151,0.743,48
348,@FoxNews,.@LindseyGrahamSC: “Do not let these people do what they’ve done to Judge Kavanaugh and reward them by saying he’s… https://t.co/3RSbAr6VxD,Thu Oct 04 03:42:00 +0000 2018,0.5719,0.163,0.0,0.837,49
349,@FoxNews,Undecided senators not up for re-election this year @foxnewsnight https://t.co/hS45dCjOHP https://t.co/WkLb1MDpkg,Thu Oct 04 03:36:00 +0000 2018,-0.2263,0.0,0.16,0.84,50
350,@FoxNews,.@LindseyGrahamSC on Brett Kavanaugh: “There’s nothing in his background checks that suggest anything consistent wi… https://t.co/XLsnoG30v4,Thu Oct 04 03:30:00 +0000 2018,0.0,0.0,0.0,1.0,51
351,@FoxNews,Senate GOP pushes ahead on Judge Kavanaugh @foxnewsnight https://t.co/hS45dCBq6p https://t.co/bzwXL5X0ca,Thu Oct 04 03:20:00 +0000 2018,0.0,0.0,0.0,1.0,52
352,@FoxNews,"Philadelphia shooting outside dollar store leaves 1 dead, 4 injured: report https://t.co/eMbCwpVaLT",Thu Oct 04 03:12:00 +0000 2018,-0.7906,0.0,0.467,0.533,53
353,@FoxNews,Timing of Senate confirmation vote @foxnewsnight https://t.co/hS45dCBq6p https://t.co/qegsGJY6Gl,Thu Oct 04 03:07:50 +0000 2018,0.0,0.0,0.0,1.0,54
354,@FoxNews,".@NancyPelosi slams GOP as 'patriarchal cowards,' decries Kim-Putin echoes in Kavanaugh https://t.co/703xHDlRvo",Thu Oct 04 03:05:00 +0000 2018,0.0,0.0,0.0,1.0,55
355,@FoxNews,Father transmits HIV to newborn son in rare case https://t.co/kymONN3jvV,Thu Oct 04 02:58:00 +0000 2018,0.0,0.0,0.0,1.0,56
356,@FoxNews,Border Patrol arrests DACA recipient accused of smuggling over $34G worth of meth https://t.co/69WZz6voMc,Thu Oct 04 02:52:00 +0000 2018,-0.743,0.095,0.408,0.498,57
357,@FoxNews,RT @FoxBusiness: Toys R Us ... not dead yet  https://t.co/r33owAXt9o https://t.co/m1yfA9utDb,Thu Oct 04 02:51:28 +0000 2018,0.5334,0.277,0.0,0.723,58
358,@FoxNews,Stroke patient's smile restored after pioneering surgery https://t.co/lIeUD0sUp3,Thu Oct 04 02:41:01 +0000 2018,0.5994,0.45,0.0,0.55,59
359,@FoxNews,".@newtgingrich on the midterms: ""I do not believe tonight that the American people are going to reward left-wing so… https://t.co/I5Bxe3QQva",Thu Oct 04 02:38:58 +0000 2018,0.5719,0.163,0.0,0.837,60
360,@FoxNews,Seattle karaoke host sings @garthbrooks' 'Friends in Low Places' for 36 hours straight to raise breast cancer aware… https://t.co/d3f5Lg8D1v,Thu Oct 04 02:38:00 +0000 2018,-0.3612,0.189,0.245,0.566,61
361,@FoxNews,Laurie Metcalf on filming the first day of 'The Conners' without Roseanne Barr: 'It was awkward but not' https://t.co/huZjps6LKw,Thu Oct 04 02:33:00 +0000 2018,-0.0772,0.0,0.067,0.933,62
362,@FoxNews,"1 child killed, 3 injured after Texas school bus crashes https://t.co/Jc8ZwUFCLj",Thu Oct 04 02:27:00 +0000 2018,-0.802,0.0,0.507,0.493,63
363,@FoxNews,".@kanyewest tweeted Wednesday that he'd like for @Kaepernick7  and President @realDonaldTrump  to meet and ""have a… https://t.co/FEMvLmsnQI",Thu Oct 04 02:20:43 +0000 2018,0.3612,0.135,0.0,0.865,64
364,@FoxNews,.@ivankatrump visited residents impacted by Hurricane Florence in North Carolina on Wednesday and helped distribute… https://t.co/syHFY4S2Yn,Thu Oct 04 02:17:00 +0000 2018,0.0,0.0,0.0,1.0,65
365,@FoxNews,"Home built by Chip and Joanna Gaines, pre-'Fixer Upper,' going up for sale https://t.co/9KxtwMZlVD",Thu Oct 04 02:12:00 +0000 2018,0.0,0.0,0.0,1.0,66
366,@FoxNews,"Ancient 3,000-year-old container found with traces of opium https://t.co/GT1uBVtWEL",Thu Oct 04 02:07:00 +0000 2018,0.0,0.0,0.0,1.0,67
367,@FoxNews,"BREAKING: McConnell files cloture to end debate on Kavanaugh nomination, setting up key procedural vote later  https://t.co/yZ4GCkp1k5",Thu Oct 04 02:04:10 +0000 2018,0.0,0.0,0.0,1.0,68
368,@FoxNews,"A Minnesota teen who is blind is set to compete in his first @IRONMANtri this weekend, after being paired with a gu… https://t.co/qxv08jlRYt",Thu Oct 04 02:00:00 +0000 2018,-0.4019,0.0,0.119,0.881,69
369,@FoxNews,.@GreggJarrett: Make the FBI's Kavanaugh report public – Now https://t.co/35oamCRZvL,Thu Oct 04 01:59:15 +0000 2018,0.0,0.0,0.0,1.0,70
370,@FoxNews,"GOP-doxxing suspect arrested; worked or interned for Feinstein, Jackson Lee, other Dems. https://t.co/FCPG2vzaDi",Thu Oct 04 01:58:33 +0000 2018,-0.6486,0.0,0.325,0.675,71
371,@FoxNews,Senate Majority Leader Mitch McConnell speaks about Kavanaugh nomination. https://t.co/tkkdiHm0uh,Thu Oct 04 01:55:09 +0000 2018,0.0,0.0,0.0,1.0,72
372,@FoxNews,"Maine fisherman reels in rare calico lobster, a ‘1 in 30 million’ find. https://t.co/dQnaeaKzmq",Thu Oct 04 01:41:00 +0000 2018,0.0,0.0,0.0,1.0,73
373,@FoxNews,".@AlanDersh on Kavanaugh hearing: ""The framers of our Constitution never intended the confirmation process to look… https://t.co/O1N20r5KBJ",Thu Oct 04 01:37:00 +0000 2018,0.0,0.0,0.0,1.0,74
374,@FoxNews,".@IngrahamAngle: Kavanaugh saga -- The academic resistance at Yale, Harvard, Georgetown is beyond belief. (via… https://t.co/pdfJtuQVKq",Thu Oct 04 01:31:26 +0000 2018,0.0,0.0,0.0,1.0,75
375,@FoxNews,"Hunting arrow claims life of a Texas dog, sheriff says. https://t.co/UXUoHAewu1",Thu Oct 04 01:24:00 +0000 2018,0.0,0.0,0.0,1.0,76
376,@FoxNews,"Inmates at Irish prison allegedly have Chinese takeout brought in by drone.
https://t.co/4AgMmxOUux",Thu Oct 04 01:16:24 +0000 2018,-0.5106,0.0,0.216,0.784,77
377,@FoxNews,"BREAKING: FBI’s Kavanaugh report will be available for senators, some aides to view Thursday morning, Fox News lear… https://t.co/lmmb2EAMmg",Thu Oct 04 01:04:07 +0000 2018,0.0,0.0,0.0,1.0,78
378,@FoxNews,RT @FoxBusiness: More Americans lying on mortgage applications  https://t.co/mLxPRhvhTg,Thu Oct 04 00:55:44 +0000 2018,-0.5688,0.0,0.315,0.685,79
